sample_id,fault_type,motor_load_hp,rpm,sampling_rate_hz,rms,std,peak,peak_to_peak,kurtosis,skewness,crest_factor,shape_factor
317,Inner_Race,0,1797,12000,0.28490235625862914,0.2298650044571756,0.6940653709766516,1.4071135265887122,4.572031886976674,0.6126030805937565,2.436151740165293,1.27237337393899
318,Inner_Race,3,1730,12000,0.05651085738434283,0.05066697089588708,0.7645635720830574,1.532776716462804,5.307324069105767,0.2896287954018907,13.529498710010564,1.2915080063262998
319,Normal,0,1797,12000,0.11367805763598351,0.0877005947918834,0.3244322092068963,0.7073630829902614,3.2360617298851118,-0.17659387552894815,2.8539563039138427,1.2975942212070575
320,Inner_Race,2,1750,12000,0.30861116531723926,0.23454476744981212,0.6778235858448043,1.4366440330113515,4.951465002338795,0.40251592421623195,2.1963676691607392,1.2693132464582677
321,Outer_Race,2,1750,12000,0.205030107930426,0.1561027944883353,0.6507955433943662,1.2217753922584114,4.792374499743282,-0.01782901678148369,3.1741462264420415,1.3194549934838977
322,Outer_Race,0,1797,12000,0.3168010567328514,0.2636099858772234,0.5097631362408678,1.044429489336443,4.519637282623,0.8635116005610454,1.6090954414673413,1.2324302378203151
323,Ball,1,1772,12000,0.24574376376402723,0.22244766659652218,0.5609344751458981,1.1303341386782457,6.59693567207459,-0.029049821089938515,2.2825990232839817,1.3686107194904695
324,Inner_Race,0,1797,12000,0.36636144327672293,0.30868302749174714,0.5845692234580236,1.1050469500083933,4.692164850867603,0.24029947101349902,1.5956079281423792,1.1716079393144585
325,Outer_Race,1,1772,12000,0.29366961089594196,0.2488440961397002,0.4873175246999991,0.8710950836899294,4.893288611667569,-0.3363677744832236,1.6594073973580936,1.2642587540505543
326,Normal,1,1772,12000,0.07156015011593278,0.05428154111077592,0.34604691528815157,0.7199796911173735,3.2838353237275664,0.15176335869263796,4.8357488731861205,1.245413354646945
327,Ball,2,1750,12000,0.21284247217986557,0.16085475763927412,0.6758602195683616,1.3960499038525394,5.685143038645038,-0.5249754964312806,3.17540109662519,1.301112718714014
328,Normal,2,1750,12000,0.10198037619510349,0.07495348235818143,0.4489444896271223,0.8958100622553683,2.9113836776223745,0.09988118901128362,4.402263517524443,1.2734048932675675
329,Inner_Race,2,1750,12000,0.19179410545428846,0.1816866518220443,0.7282500578301846,1.552272245938797,5.316959055445016,-0.10082934759042114,3.7970408741459116,1.1749483974274773
330,Outer_Race,3,1730,12000,0.2398300758705452,0.17307016188930865,0.4379562239949326,0.8982160661090275,4.1549954030428005,-0.4972918928243183,1.8261105176455492,1.2171011768863582
331,Inner_Race,0,1797,12000,0.4196064616840631,0.37906140638490604,0.6299292049492775,1.2607499166209772,5.488238441231152,0.4305320049587267,1.5012380944304284,1.2718462304506815
332,Outer_Race,2,1750,12000,0.24104303647351755,0.20566577171253167,0.5707378796360157,1.1305098075686544,5.3589077813649135,0.30238017561072156,2.3677841433876914,1.220857486367478
333,Normal,3,1730,12000,0.14297772675057321,0.11392654773973848,0.41816488484243397,0.8726275149602737,4.499064367218025,-0.29812048169561944,2.924685504140997,1.2946220791850995
334,Outer_Race,2,1750,12000,0.24780638370852942,0.2321966480048403,0.5334811220423524,1.1442033555582596,5.239354652575098,0.17616195805516188,2.1528142820962772,1.313093922821737
335,Normal,3,1730,12000,0.13519397013135495,0.12083089459047022,0.3751825498311958,0.7626319294766576,2.8243594055244046,-0.01968394805984443,2.77514263000537,1.2111942369146316
336,Outer_Race,0,1797,12000,0.16060325172531512,0.1215902327412799,0.5276582767458005,1.0740701401017327,4.585174289960635,0.053835948322187306,3.2854769195350495,1.2194638250271024
337,Outer_Race,2,1750,12000,0.17608753518581846,0.15987684804020896,0.5613673264374958,1.0838047732505658,4.865312430532849,-0.4591275505937682,3.1880015007598703,1.3014417259328384
338,Ball,1,1772,12000,0.12363202638441007,0.1096683393913228,0.8505621993334291,1.6508452395156834,5.660497022084471,0.27977177121275665,6.87978854838769,1.2798715091272777
339,Ball,0,1797,12000,0.3580997968473564,0.2792215385833937,0.6787351618560132,1.2706642813934625,5.688455959557142,0.2894922631413874,1.895379913173564,1.2616139723827686
340,Ball,0,1797,12000,0.1825563859941866,0.1540184351720812,0.8793316581172648,1.8140576932728254,5.287206897141811,0.19154599171257103,4.816767451483546,1.2651500859701148
341,Inner_Race,3,1730,12000,0.2197371826108635,0.16754794352891575,0.7598590098512158,1.2110076174632918,5.438822560153598,0.03406376555061577,3.4580356443218063,1.2761835036170348
342,Outer_Race,2,1750,12000,0.1700108235459964,0.1324717282910411,0.5709245609712007,1.1796532238710304,4.3569793197389215,-0.39346473263397136,3.3581659629849225,1.306554074265777
343,Ball,2,1750,12000,0.3953200470818068,0.3259360844351821,0.7589739413120102,1.4862019811919143,5.137276267104702,0.41939236246885275,1.9198974271976386,1.2618737179169368
344,Outer_Race,1,1772,12000,0.29672996564487375,0.2304578139606002,0.5386069768733298,1.0780969834268705,4.600148557248499,0.0649028369758036,1.8151418435370774,1.1316483104484205
345,Outer_Race,2,1750,12000,0.24353737724466593,0.1649519478385492,0.6027104064628366,1.2090737196257748,4.623897513393302,0.06148682734904268,2.474816856787175,1.2517949668083996
346,Outer_Race,2,1750,12000,0.262913094683955,0.207037529243294,0.5140410310395134,1.2767776997660942,4.2062784059203215,0.025035728115019116,1.9551747000560642,1.3510344242994485
347,Normal,2,1750,12000,0.10291171037628555,0.07862521225325672,0.33141613640029954,0.7182484798115328,2.9596052626079405,0.14210238114370477,3.220392851197519,1.3714565213093606
348,Ball,2,1750,12000,0.17273068201523128,0.15748092036977385,0.8082613900208003,1.6911845023423056,5.0297583705003905,0.03789746120488073,4.679315687235742,1.2801423213907763
349,Normal,2,1750,12000,0.1007259892876323,0.08108519338634276,0.2643783587239589,0.5762087898766947,2.6553910638978517,-0.12120009987555926,2.6247283406569704,1.2860298781479522
350,Outer_Race,0,1797,12000,0.15743705631938693,0.10779549409732231,0.608336234303296,1.2671987346854088,4.490202496427302,-0.2869757187975022,3.863996498189003,1.2444661365513703
351,Ball,2,1750,12000,0.14819208685177704,0.11238386447038874,0.6551396982860405,1.3987430746961922,5.300563977259696,-0.11196660294411515,4.4208817906810145,1.1387087285531818
352,Ball,0,1797,12000,0.31050950594273435,0.24773005912855592,0.6684734879161824,1.103098217598658,6.0328072925579574,0.11207742643909478,2.152827772169608,1.2612990952570453
353,Outer_Race,1,1772,12000,0.2103941308714621,0.18181601324986463,0.4717921789136422,0.8990561340330043,3.9750334254091078,0.44287732062168655,2.2424208173462703,1.1975671835480104
354,Ball,3,1730,12000,0.14376145360240222,0.11674281957117816,0.6791811656769425,1.2144430590525308,6.569619230707769,0.0781349784956448,4.7243621197330015,1.2210121744576476
355,Ball,0,1797,12000,0.21771865456910078,0.18796445007988097,0.6871306094511541,1.343110216080955,5.8360510779038925,-0.4072493912650749,3.1560483910351778,1.157566687519775
356,Inner_Race,1,1772,12000,0.3524755367024339,0.26628639074231863,0.577993120325801,1.0485349871172476,5.137663719965661,0.16649582547956152,1.639810597164231,1.2797157561199228
357,Inner_Race,0,1797,12000,0.16887446456917765,0.12564331493415884,0.6462182557632888,1.244297203268627,4.622916154202955,0.5367723715329024,3.826619124518807,1.2551666221707545
358,Ball,1,1772,12000,0.23200730355855734,0.19365338205276963,0.7152068721954526,1.236149561645357,6.285586068445152,-0.03378840175810397,3.082691196464591,1.2050272840032572
359,Outer_Race,1,1772,12000,0.16735798942769084,0.13557826987452803,0.5196670757493345,1.1421033862455916,4.771275141097871,0.09176338167022204,3.105122602909037,1.1705114923540283
360,Inner_Race,2,1750,12000,0.31122740289090284,0.22865763978029374,0.5957370286776987,1.0957855237118461,5.40014353149419,0.19266298543751284,1.9141535197224502,1.3434007739782885
361,Inner_Race,3,1730,12000,0.2349004629591018,0.17156031886406872,0.6458537939305588,1.120647009930165,5.290855121361537,0.24449065650851837,2.74947859103627,1.1411383410725167
362,Normal,0,1797,12000,0.08942714360443743,0.07771971805822388,0.2912981170003025,0.5377376008619364,2.8832283926413105,-0.5395624156869818,3.257379194496022,1.252326872478755
363,Inner_Race,0,1797,12000,0.16837893663052633,0.1390942064902242,0.5659365640723135,1.170288733460702,5.010630083017064,0.5000914792203326,3.361088835678701,1.2495792333020326
364,Inner_Race,2,1750,12000,0.23024913153381737,0.17023373207837522,0.6816787058670244,1.4276915481442152,6.35805782018105,-0.005458997651101194,2.960613581150052,1.2669643083406883
365,Ball,2,1750,12000,0.22818173280056062,0.19001304920895148,0.7529780621790386,1.4995257104497752,6.0974792542801675,-0.15424487593869438,3.29990509291631,1.1912604909760915
366,Outer_Race,1,1772,12000,0.21915790560707374,0.17556823132256466,0.7488960760077032,1.3998954203985918,4.763863247332628,-0.18755476756053313,3.4171529150784656,1.1475459106017034
367,Ball,2,1750,12000,0.35981436959192836,0.280402981024302,0.7642882074324581,1.5600890230053117,5.215856380913894,0.18954105430704332,2.12411807871723,1.22613299082308
368,Inner_Race,3,1730,12000,0.2466464231006137,0.20862914986817244,0.6678922375964118,1.3420993517402011,4.64744124620684,0.5734415601906231,2.707893466283761,1.319290449986769
369,Outer_Race,1,1772,12000,0.24993453532158216,0.20014396569660853,0.7024644899536712,1.3033826759564633,4.195605206031817,-0.24245451581545632,2.8105939383280276,1.23010519797315
370,Ball,2,1750,12000,0.23693243547180107,0.1636866805007689,0.740772404996667,1.422257551763583,4.681568790837481,0.27140235074351465,3.1265132759116523,1.3374467416183557
371,Ball,2,1750,12000,0.3517249321025394,0.2736200321509892,0.8583757670501647,1.8196948971073048,4.945573671019284,-0.22927063805257658,2.440474611563561,1.213266818050409
372,Ball,1,1772,12000,0.2647591743680771,0.23731273762032898,0.6553132813408358,1.3201987261073163,6.025045286508768,0.20227937209640007,2.4751296452896367,1.2600560453310419
373,Inner_Race,2,1750,12000,0.22688752953178734,0.16237684153988283,0.5676128905721147,1.1641385492780514,4.9241647960817705,0.1687317696415566,2.501736837381321,1.1882550809004115
374,Ball,1,1772,12000,0.2587437727990615,0.21509956089372426,0.6591605813935618,1.4692928886539995,5.999722740887231,0.07253333177218887,2.5475418181579235,1.1470925083815995
375,Outer_Race,0,1797,12000,0.11507733042729003,0.09431006376215145,0.6054970530378107,1.1223924443676891,4.765392997999751,-0.2766456234469695,5.2616536270832714,1.2082806478064065
376,Inner_Race,0,1797,12000,0.27178667209026625,0.19265112598126122,0.5745901053490493,1.2010964955361647,5.011659253931801,-0.523500654423122,2.114121715130371,1.176867655968526
377,Normal,0,1797,12000,0.10341641265634581,0.07971911257128837,0.39178813509779986,0.7411039280978504,2.321351335317682,0.08958816275350905,3.7884521908501827,1.1477873310210245
378,Outer_Race,0,1797,12000,0.24517980492328748,0.20784949757527055,0.6350883256731038,1.1424493461000085,4.95428158543359,-0.18351836703588204,2.5902962353355816,1.2304071160159247
379,Normal,1,1772,12000,0.09431330930981657,0.08017315059307631,0.3549603455302713,0.5353920691796287,2.7983904414378493,0.16053823807481568,3.7636294190911754,1.2227373379224247
380,Ball,3,1730,12000,0.42779455227373653,0.35878375656622435,0.7578149731366843,1.6422750017343954,5.69942614983313,-0.22450443835355088,1.7714460577136448,1.423555422344582
381,Ball,3,1730,12000,0.23705911881837272,0.20521182198111526,0.6894924769655015,1.467369987594318,5.58180049675615,0.32201651756554617,2.9085254361962303,1.2687274774056598
382,Outer_Race,3,1730,12000,0.25541195451747517,0.23244942685607967,0.4612180434791342,0.8886079001576199,5.066683857963676,0.386474119944662,1.8057809563004532,1.2351735014564962
383,Normal,1,1772,12000,0.09268239588946284,0.08020985729219966,0.38648551235973067,0.7507303802145181,2.8816690216976504,0.29513181560299234,4.1699991530287,1.1420500596940846
384,Outer_Race,2,1750,12000,0.22308972276659153,0.18220975570675396,0.6187948003806761,1.2261371602059064,4.7043022744623135,-0.2644690661327187,2.773748573922845,1.173871101971728
385,Outer_Race,0,1797,12000,0.1401870690995925,0.11131880778838345,0.5867924909552862,1.3605123660240361,4.367524358331219,-0.16650395349009908,4.185781860796403,1.2854010316906768
386,Inner_Race,1,1772,12000,0.02501224051951831,0.019005193765729563,0.863040519314445,1.8076738660784608,4.391708277863429,0.13952050445630712,34.50472654142963,1.2457982609449927
387,Inner_Race,2,1750,12000,0.3176900196724485,0.2955693017792602,0.6803070311397789,1.3018585778208813,5.4328964431540125,-0.024563174215715272,2.141417699684754,1.318102222502938
388,Outer_Race,2,1750,12000,0.11044101238497193,0.08462137152027885,0.4980258321680193,1.0210116454898328,3.94032899579678,-0.785916575506186,4.509428349244174,1.3188374997372945
389,Ball,1,1772,12000,0.23753263170507227,0.18614791738503628,0.8512869322923134,1.6190057424841413,5.984507904759559,-0.0047456499202154275,3.5838736184647555,1.252649649990336
390,Normal,3,1730,12000,0.09853043371048083,0.07627184044978957,0.35714102119869195,0.7007821327888976,2.18045463674462,0.24797358492514882,3.6246772469114013,1.2238799252606578
391,Outer_Race,1,1772,12000,0.18863560861004264,0.15632790922879705,0.5741659525034633,1.0686293167065841,4.63877292596164,-0.15525293870184362,3.0437834973693065,1.3119870476615352
392,Inner_Race,0,1797,12000,0.22131141171690955,0.18900398223233827,0.595816570436449,1.4319339421578432,5.487127109509003,0.4760825331651195,2.6922089819687547,1.2021980212246113
393,Normal,3,1730,12000,0.14632162437346433,0.1130744074698303,0.2424490298023379,0.4675920242582543,3.0070202165511457,0.037879242936994614,1.6569596656713061,1.233016881020891
394,Inner_Race,3,1730,12000,0.28056460595699995,0.24351177832815166,0.5767141061354848,1.052351573496141,5.887762657663468,0.17522538378676697,2.0555483260916865,1.2902046598312513
395,Normal,1,1772,12000,0.08446513766132205,0.06597171645258472,0.3202237211160746,0.5747043439774839,1.8747687787787204,-0.04875109441360479,3.7911939763842972,1.2881900606422187
396,Normal,1,1772,12000,0.10732691633167292,0.08971661509903438,0.31878894288271303,0.6314046824493832,2.8985506069972926,0.17904893492816884,2.9702608979983913,1.25589591808329
397,Ball,1,1772,12000,0.37712114013917886,0.3094201111511839,0.7885019910399275,1.5152040713937989,4.503076398387247,0.06708974700463066,2.0908453733167174,1.2062537562177145
398,Inner_Race,2,1750,12000,0.2837749329149952,0.226760230417561,0.5870737923872438,1.2259724179384526,5.234546078909052,0.009775227289043426,2.0688007441555865,1.1843051603842374
399,Ball,3,1730,12000,0.20054210369071598,0.1574232646702589,0.8613871383463199,1.8424839262548662,5.303094881759938,0.07184517741088763,4.295293220194725,1.2403997866459093
400,Ball,0,1797,12000,0.19841734454739568,0.16209689148410195,0.6891887684252759,1.4056255868233845,6.121215272121356,-0.08038394616348186,3.473430057222897,1.3197943407177997
401,Outer_Race,1,1772,12000,0.24273961609577316,0.19428941984264378,0.5691379803427955,1.1117064398478487,5.833010790006042,-0.5601760652494863,2.3446439831158075,1.2747514605091785
402,Ball,0,1797,12000,0.20969717569454993,0.18327314020638888,0.7902654634413768,1.5744927147689436,5.351129434560968,-0.02798920855791175,3.7686032767198396,1.2565836598371425
403,Normal,0,1797,12000,0.09804067429685594,0.07928745940262726,0.3606028712128805,0.7646634117392187,2.0233569188207827,-0.26266597480828724,3.6780945643133407,1.3697517845611171
404,Normal,1,1772,12000,0.10625808232976158,0.0903529529487968,0.28996107398873433,0.6627326239333887,2.3651320005200533,0.04205145177781397,2.7288378223208327,1.1987886675524078
405,Ball,1,1772,12000,0.19117182197835356,0.1504943846417686,0.7354804413255155,1.8072193720300005,5.6656186085686135,0.40159028765767957,3.8472220106203423,1.178929800003465
406,Ball,1,1772,12000,0.19097238055323895,0.1687403722451269,0.5905632664816087,1.3323934197260803,5.61000291952004,-0.662555886824544,3.0924014497320074,1.2716502327500014
407,Normal,2,1750,12000,0.11634869552307352,0.09375128522276006,0.38003024406173,0.7083749054172084,1.981709694966816,-0.017861350761901346,3.266304296349974,1.2480302546107604
408,Normal,3,1730,12000,0.1306822786660548,0.1004930462788535,0.3631529555079587,0.7302552703621351,1.8438062263251542,-0.3297575459171281,2.778899780558303,1.2492560045715422
409,Ball,3,1730,12000,0.4583079998818268,0.3917415992360939,0.5709051511075037,0.8576833168014006,5.903179476152409,-0.024053370732049755,1.2456800912371369,1.1825214268651008
410,Inner_Race,1,1772,12000,0.2780169998286821,0.24208897631105847,0.6150978362198944,1.1882621824728052,5.0138945571041145,0.28566908664008217,2.212446852526738,1.2508965178165157
411,Inner_Race,3,1730,12000,0.3279197070207589,0.2598055006414009,0.5463851739738774,1.2656007528195292,4.667451444901655,0.007889479070563171,1.6662163397800567,1.254126283725653
412,Inner_Race,2,1750,12000,0.21906530860093737,0.17940440333185353,0.6468985459486024,1.3118915508497604,3.703381897556976,0.6202190767519623,2.9529940184505983,1.2592738158305956
413,Ball,0,1797,12000,0.3322560357502287,0.24497699999917755,0.6793055774280647,1.2855378880105552,6.3083480704797,-0.1464534017089707,2.0445244159198004,1.2043503067590404
414,Ball,2,1750,12000,0.23926429543114505,0.19267163901735432,0.8309242189580515,1.4105965427720393,4.776385044599062,-0.4868262914224542,3.472829982679856,1.3218772135922991
415,Outer_Race,2,1750,12000,0.1631879964165525,0.11800631939514743,0.528903316835619,0.8873123662404483,4.040106201927775,0.30010509997755014,3.2410675322316247,1.2252746876621086
416,Outer_Race,0,1797,12000,0.14980550106046198,0.10903367225191077,0.500714737142814,0.997967746747032,5.077497228849667,0.2255918542838301,3.3424322444656016,1.2117914660382247
417,Outer_Race,0,1797,12000,0.1683710195152439,0.13831224482114726,0.5576345599094077,1.0973186613828678,5.720420343327897,-0.44050005925090313,3.3119390825980046,1.2648414481853318
418,Outer_Race,1,1772,12000,0.11738759534765232,0.09172375044928004,0.5431789205692923,1.0669520379066644,3.72222356221658,0.14882151508450986,4.62722589180421,1.2096996261710655
419,Inner_Race,1,1772,12000,0.2906700260014358,0.22316992900894814,0.6567478416814091,1.2189828135934728,4.817071836575668,0.6883669817927195,2.2594274707849133,1.244047520140623
420,Ball,3,1730,12000,0.29623018065975226,0.21888218305742577,0.616405502086703,1.1301303594776304,5.255629801292374,0.2342422488973004,2.0808328871618307,1.214866179545951
421,Normal,2,1750,12000,0.11307488320618321,0.08526575821467686,0.32726479707170275,0.6687722160709904,2.354424008036373,-0.0695916100752746,2.894230688480668,1.223010680260503
422,Inner_Race,3,1730,12000,0.26808476712816204,0.24544868327891706,0.6365950136790142,1.3933117184156885,5.307653537019047,-0.21681049837169167,2.3746034528499718,1.322900903594906
423,Normal,1,1772,12000,0.0791601029232526,0.06085115519665977,0.3462078306635138,0.7264627945296913,3.3903371291875977,0.07704377218127056,4.373514155219955,1.2784898391976063
424,Outer_Race,3,1730,12000,0.22494127027921365,0.18479964843526073,0.5927318412463114,1.3852133928550028,5.28232810040619,0.19626522956249645,2.6350515426118517,1.313168467526942
425,Ball,1,1772,12000,0.2338304725722931,0.19041033395373885,0.6530048244855055,1.3582985688588713,5.696299867068637,-0.2720769482636731,2.7926421107651684,1.1794223794590735
426,Outer_Race,3,1730,12000,0.0989650197280424,0.08084644735765453,0.5995719693322341,1.292465383768049,4.41438797828036,0.2069845668618018,6.0584231780064135,1.2384120553758389
427,Normal,3,1730,12000,0.06712363477406053,0.049341912255872075,0.3971475145462726,0.870292172113503,2.8776000767225978,0.37392668029500714,5.916656865842843,1.1872756430987335
428,Ball,1,1772,12000,0.19798196601396956,0.18291271222000474,0.7663364437427947,1.4853637171825578,5.132451497082086,0.06419594537846422,3.8707386292381916,1.3639631507197565
429,Normal,3,1730,12000,0.11749183188382158,0.08962109523377272,0.36556554057062,0.7006212538454056,2.5545697080014134,-0.1892274681912662,3.1114123825399114,1.2601587337923428
430,Ball,2,1750,12000,0.40465536643437766,0.34042390916180737,0.7178145754551881,1.5325859379977325,6.1214837167591565,-0.2074545955518823,1.7738911552816266,1.254858742000946
431,Outer_Race,1,1772,12000,0.09246292393023436,0.0820503159220085,0.7237256883359795,1.456724633092614,3.4312444313033406,0.15222262914425777,7.827198811948117,1.3091808093114377
432,Outer_Race,2,1750,12000,0.2638603472853703,0.22039548917164628,0.5460276292364333,1.0353028387115675,4.669209830371457,-0.10236638812809187,2.069381151256856,1.3233981166779747
433,Outer_Race,0,1797,12000,0.1967205772965148,0.16531916479668599,0.5676039987093535,1.0068378962065914,5.143985541756546,-0.6847028592358334,2.8853310950476225,1.278534666224936
434,Normal,2,1750,12000,0.10370447194678538,0.08853247746781558,0.3973241219469634,0.7493593413698654,3.022620285533415,0.04895459697036528,3.8313113647678105,1.3669821923708498
435,Ball,1,1772,12000,0.4510486229890699,0.33092241845508036,0.7562445643275594,1.5596739427519228,5.651600230280993,-0.12364422054040188,1.6766364551031678,1.2003503495517924
436,Inner_Race,2,1750,12000,0.24473369690608618,0.19240168341192626,0.5971707605187716,1.235307223806243,5.592613198495826,0.06418605954078348,2.44008392823784,1.2030404533814676
437,Ball,2,1750,12000,0.2844766598900139,0.2180331724861957,0.697712939143972,1.3619930493125252,5.1168370481220045,0.10712073216395844,2.4526192743324744,1.2355046768838898
438,Outer_Race,1,1772,12000,0.10439318033324495,0.08826245751575487,0.5232560645559003,1.071799307696075,5.029512367960053,-0.3177382093513898,5.012358689385237,1.3449202520071006
439,Outer_Race,2,1750,12000,0.3372102177676707,0.2836255741865012,0.5508208502955403,1.0193322807107579,4.319257533100996,-0.29764308402832756,1.6334642940002546,1.1971223759600327
440,Inner_Race,1,1772,12000,0.33748276705730135,0.2686235476025574,0.5686186856778495,1.0984528835670928,3.5567082723742205,0.11980785583149826,1.6848821367560478,1.2607236645021882
441,Ball,2,1750,12000,0.35422684718931713,0.2503752238466066,0.8203852535786105,1.7484837168713139,6.188623960034264,-0.013180344001034353,2.315988356298003,1.1896889090760325
442,Outer_Race,2,1750,12000,0.26991332956431735,0.2088401037174755,0.4650624324633636,0.8464775811174242,4.603042126246098,-0.20607480205440085,1.7230065414481295,1.2269292197592188
443,Ball,3,1730,12000,0.11725862004963847,0.08118683708018125,0.838574274310005,1.7984131146414652,4.922886740247406,-0.0007499108676348784,7.151493629679556,1.1893713743332928
444,Outer_Race,0,1797,12000,0.23037561673284349,0.20404581353492446,0.5291424117259951,1.0609244777752345,4.5901832489391845,-0.06819051191776064,2.2968681287986237,1.274847121713133
445,Inner_Race,1,1772,12000,0.25582945902627924,0.21030830346661455,0.568222643882307,1.2093410624490384,4.462988135728558,0.09544163886320653,2.221099345028667,1.268731583080341
446,Normal,3,1730,12000,0.047022401494566685,0.041071932366328466,0.3215664054002891,0.7059006846280582,2.437009291516115,-0.012210896433502627,6.838578957679251,1.1408343567053434
447,Inner_Race,1,1772,12000,0.22781294329650653,0.20374017581493525,0.6530455166740358,1.3494970180944932,5.038477224176256,0.36196290657503105,2.866586539045212,1.29436645621769
448,Inner_Race,1,1772,12000,0.19891390476983825,0.16429942872930905,0.6327761347270743,1.3374634680024975,5.717602434901836,-0.09395958430875215,3.181155864690579,1.297619306083754
449,Normal,1,1772,12000,0.06409401454217865,0.06036517728433213,0.3627961189631167,0.7534435050597073,1.9628853882329236,-0.0002924972517186583,5.660374397743017,1.21896229539961
450,Outer_Race,1,1772,12000,0.29529939373784764,0.28310644265463186,0.514084427234261,0.9440985926395021,4.117234163959282,0.40154979000412266,1.7408922542206096,1.188079928474897
451,Normal,1,1772,12000,0.09661180455515879,0.07943360544433217,0.31570516769973767,0.6763681230942966,2.4910539967402956,-0.06501913486374983,3.267770115188061,1.2130746286973695
452,Inner_Race,1,1772,12000,0.2312027205201723,0.1897329318038442,0.71203772227586,1.6116538732253978,5.322017427735345,0.35082855590606676,3.079711694887843,1.26261695638052
453,Ball,2,1750,12000,0.2162981923148155,0.18585188008802267,0.7347952072454893,1.3023359004443478,5.319561707115921,-0.020724255870388397,3.397139843757996,1.282739216213096
454,Outer_Race,0,1797,12000,0.2535887325831552,0.22883606194072886,0.5983343982109902,1.2044603391626354,4.084871200314362,0.00298238329914168,2.3594675998263774,1.2491846618134892
455,Normal,3,1730,12000,0.06582215289914417,0.05184339380078729,0.33642213086231276,0.6951008488092981,2.9537425615921387,-0.14532962049130121,5.111077593858024,1.2213669091377388
456,Normal,3,1730,12000,0.028259499378626082,0.02235094328422818,0.3953175228859799,0.6842594800622901,2.761980160228547,0.3963153035463218,13.988836730242154,1.299417696569074
457,Inner_Race,2,1750,12000,0.2501719264342149,0.18556728412572157,0.7769240290497587,1.5434891588487156,5.02564476353671,0.4885751163764056,3.105560404492701,1.2099811795887203
458,Outer_Race,0,1797,12000,0.1746905453138879,0.14843383632619342,0.5365611745676193,0.8913574597917463,4.570717560748506,-0.37005316528120236,3.0714952180354933,1.1565356283292536
459,Outer_Race,1,1772,12000,0.2323751346434207,0.1779271998664057,0.5313751839394932,0.9021137293523722,3.9952959622707227,0.2540808006351748,2.2867127533024894,1.1245160346717746
460,Normal,2,1750,12000,0.09769893653447427,0.0775810096606199,0.30982717582979274,0.7217617838936567,2.5961882139745938,0.5289074575156261,3.1712440976311593,1.168578175683991
461,Normal,3,1730,12000,0.05648008921634316,0.04405689011382206,0.32190010478469944,0.6396878010938285,2.666827160787436,0.7490597738495357,5.6993554587295865,1.321159491546013
462,Normal,1,1772,12000,0.11541269356169509,0.0946275229643851,0.354627584266817,0.6499722798602854,2.758567407031475,0.12784974904359298,3.0726913420251045,1.2298549401518755
463,Outer_Race,2,1750,12000,0.2599140632738464,0.2351589314405801,0.6452128713172381,1.2977857749999375,3.955532906464197,-0.15000131867777985,2.482408466822511,1.2638793640303316
464,Ball,0,1797,12000,0.23695005146505446,0.1809957204190871,0.6173396332600029,1.0715852709644194,5.370777112923987,-0.36741636051757626,2.6053576669133935,1.31582587941151
465,Ball,3,1730,12000,0.2445488314440128,0.1809282207690402,0.7528105890862874,1.5947808198634956,5.197815139123531,-0.10925682690250044,3.078365104593176,1.2172896160720847
466,Inner_Race,1,1772,12000,0.1873812870722164,0.16710474088856717,0.7189666436195974,1.5071323890239259,5.509104541766751,-0.34431968134184077,3.8369180554433324,1.1707498610831284
467,Inner_Race,1,1772,12000,0.28136496932669935,0.2477831832342998,0.6801986187710763,1.3657218132495221,4.84857993320087,0.24178609422155134,2.4174957543534217,1.2697927619134324
468,Inner_Race,3,1730,12000,0.12308346843582396,0.09692890198793003,0.8094962133811785,1.5379028644369515,4.868723952315087,-0.07064523333751907,6.576806972280375,1.2293563003053756
469,Outer_Race,2,1750,12000,0.16846145769004636,0.13626229798738954,0.6390811109080409,1.20671158150279,5.033736115595871,0.20555732889008912,3.793633984124081,1.1873688972578833
470,Normal,0,1797,12000,0.18103147692441965,0.15990003863111896,0.3636448602250867,0.6763256546699343,2.6466174807692227,0.3565817442250085,2.008738294594524,1.151567753184598
471,Outer_Race,2,1750,12000,0.32348303703081605,0.2804958738873169,0.4926060496418282,1.0236087166621262,3.917228692070851,-0.3718677983451896,1.522818798053083,1.235229210345124
472,Ball,0,1797,12000,0.36130393886327244,0.3070462667760739,0.7659290291681734,1.4111902185777638,5.442262823423434,-0.37677919640862195,2.119902239587879,1.3891489012446907
473,Normal,1,1772,12000,0.11851606774607686,0.09182773505123788,0.38664493709000824,0.8418557909037431,2.3593754714572412,0.14757777363882477,3.2623841175561368,1.292735022936447
474,Ball,0,1797,12000,0.2910978463998213,0.23047601170918225,0.6819763094852718,1.5794945724866112,4.66077865949703,0.09571778384286776,2.3427734623243524,1.3154299623238401
475,Ball,1,1772,12000,0.3617435268340592,0.3031070260774135,0.752775351769205,1.3917443652546322,5.078926647691422,0.23181262683647152,2.0809642631546574,1.1483272372261144
476,Ball,0,1797,12000,0.1992321351305711,0.1674219975375554,0.9297335846307694,1.874703317574763,6.3040124726664795,-0.185082341459678,4.666584454467892,1.2526359250110803
477,Outer_Race,0,1797,12000,0.263369564428788,0.2222416938405512,0.5266593478642632,0.9851043059593841,5.143556421706462,0.29788770316253627,1.99969707588086,1.1621343048615551
